Id,target
143,135.34624534295753
144,0.23009743393062543
145,-153.84466709100388
146,-14.870958613416388
147,133.6600805639981
148,35.962802714124564
149,57.7045853924195
150,-4.36552159862494
151,-43.11104577689102
152,17.72174054785932
153,-69.70519885110038
154,28.54637037209171
155,141.99407184069656
156,346.82379876145853
157,216.92417872158273
158,27.8162766756067
159,-37.739062448420654
160,-171.39727516744156
161,12.89616775075238
162,298.6077276937148
163,75.63842849072518
164,-22.10909915407398
165,155.67841829241627
166,-155.69486946592014
167,141.40800342890927
168,171.07995229796822
169,-46.94908524932766
170,65.57778404488876
171,97.25339204770746
172,94.9267603070633
173,31.8715033604611
174,174.33705171081198
175,-151.15510797877693
176,-94.33428461261698
177,-169.77711078431065
178,-18.296914273414323
179,-107.27779584838302
180,-14.126610767108115
181,-58.812017221817534
182,-75.08323803309639
183,67.35872706795081
184,-68.97034784639774
185,88.83186310180766
186,-57.0948341958534
187,-109.74125494966397
188,-77.78335438431547
189,185.629304182598
190,-41.42822060184212
191,219.635522199219
192,-56.61728468743248
193,-83.62225254718636
194,47.3238004729664
195,0.6260765305714528
196,71.382151076779
197,-60.66399027720071
198,209.65912712436722
199,-138.6370548624661
200,-96.84780303115627
201,-115.58397845313124
202,24.96541020468004
203,54.29524001644966
204,150.50276161186414
205,46.89832237258951
206,91.98549661099992
207,173.01310140072275
208,-270.5532091605297
209,-173.85739657282733
210,-105.3041771365384
211,-82.51422643184928
212,29.080247287156357
213,-50.33218047641937
214,78.09701595722386
215,-20.19791512911159
216,-52.216320393106685
217,-28.63077394227756
218,65.65605731658425
219,91.73073270650686
220,-82.66754806101547
221,-148.46092629158048
222,48.67770922260252
223,238.5676455098885
224,-48.69989962274233
225,15.76313209525576
226,-61.98996903059265
227,13.148570655078164
228,10.02895124951181
229,39.964608396089965
230,115.9586150975307
231,18.666950327689154
232,-107.3299421679698
233,46.76955937177429
234,100.03995867680698
235,-88.75339379682164
236,-174.69421825032217
237,169.47814731156174
238,109.35279925539487
239,62.08991611431767
240,-8.543978341299667
241,-24.856444142589154
242,-47.71663937576832
243,-171.01135529039402
244,-65.00088432230488
245,-27.74818040111037
246,-171.4025977077658
247,-28.209327573944822
248,34.31881750002919
249,-121.61078346099148
250,17.42643741347959
251,-0.7730819294570566
252,-254.18230795167054
253,-253.52925299367323
254,-165.87876613113298
255,46.71110406043258
256,131.6120223378473
257,70.78163997193634
258,119.87591370927
259,93.84301017318107
260,22.128800319029203
261,-306.1450315727473
262,187.134674679563
263,-130.08693308012977
264,-43.901744215091455
265,-84.82944298420146
266,-87.51397384644797
267,137.06420643038484
268,162.66311445001278
269,-40.43067811497461
270,-142.31569314238453
271,113.29541408735766
272,-19.816228325255608
273,88.16638690701181
274,105.99271814522706
275,25.300007380551833
276,-50.88375209065863
277,-26.952481739988066
278,30.109285066201018
279,73.89388490450848
280,28.360816626002656
281,-128.41633034193902
282,-15.277630104087564
283,-11.037443670300355
284,-126.79478496692924
285,162.1201123999032
286,-10.08388334544319
287,-133.3363164863451
288,206.45069468397617
289,48.83764498915584
290,93.20136962043581
291,31.39059010633147
292,207.03822869591315
293,-38.9970195284447
294,-30.728941035104764
295,-40.175169768573184
296,52.35981075986192
297,-62.404056280361175
298,93.63823243136446
299,-84.29149854256893
300,-95.53138433183017
301,-24.38049584265834
302,-89.80792790032096
303,-23.174901069912515
304,59.66483827155637
305,-32.431378197741004
306,-74.09462201932205
307,-179.7324408949989
308,-163.68503803818103
309,41.188351972212814
310,80.27849216459992
311,301.5778041102183
312,128.55432741535154
313,130.83298847430214
314,52.514925395098246
315,-21.287399674540055
316,183.2675715306582
317,-58.87578622342247
318,129.46959721942395
319,152.65548657818107
320,-33.32236943860785
321,-202.13856847372983
322,-98.8606793746674
323,4.343121916899646
324,-44.80443731743587
325,-37.81962876361688
326,157.82371356500917
327,134.01462687740377
328,25.02455564519081
329,-88.4390601804116
330,187.24637935103814
331,-65.45362330762073
332,65.54023438586741
333,80.35618193535743
334,98.80573011823462
335,-105.25456648520714
336,114.4042319511438
337,-34.91991363801299
338,88.6094631519068
339,-83.36952663166717
340,-202.23111370881168
341,158.22147833617709
342,-93.14817913445185
343,65.98163868296214
344,125.5130683936012
345,30.707355499000954
346,-175.22103469644753
347,-33.70497575494161
348,-47.959449084447094
349,-117.026015369952
350,12.268165679294036
351,-88.14171507743487
352,-38.984010647521586
353,-163.4146958262332
354,-218.46565183758509
355,5.513056332182834
356,-205.9478394922782
357,185.7210653053559
358,-9.25001204107205
359,18.072027055071043
360,32.79779595765053
361,241.0924232643866
362,-27.385296548805538
363,134.0323558630501
364,57.39687945486887
365,10.538859602412877
366,-86.50825986153625
367,-9.656747138074312
368,223.43052611649793
369,-14.705534122345934
370,-137.92170182076538
371,-50.51477163396227
372,-93.67937978650812
373,8.816281629019993
374,-14.604026884372377
375,-62.85199667374498
376,-16.465554308773704
377,-172.9626395813743
378,-122.79177467687796
379,45.27389824413555
380,-37.309931364800086
381,-157.43849414589303
382,87.49838575444127
383,-0.3207264236067102
384,133.25784249173944
385,-47.17220879759548
386,2.574661160173543
387,174.22751937911266
388,170.93008101686257
389,46.43335748404233
390,-26.720651010205206
391,59.63225225555169
392,111.65911278343594
393,-36.502766792909334
394,-69.13905266948345
395,-81.98900042555731
396,-186.03253492960084
397,125.2923358944645
398,65.36984068477616
399,57.059690694435766
